rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase
1,yuck,really horrible  ive been eating halvah since im a kid  and this is one of the worst i ever tasted dont waste your money  get a  joya halvah bar instead,[],B0913L33S1,B0913L33S1,AHGAOIZVODNHYMNCBV4DECZH42UQ,2022-04-03 18:20:56.917,0,True
1,gross,yuck,[],B017L0BL5E,B089MG8WY4,AHGAOIZVODNHYMNCBV4DECZH42UQ,2021-03-22 13:37:38.475,1,True
1,not good variety,not a good mix at ALL ....almost all hersheys  and very few kit kats and hershey kisses  NOT HAPPY  being returned  im shocked it was eligible for return  they are all the same,[],B08RR1JNMC,B08RR1JNMC,AHGAOIZVODNHYMNCBV4DECZH42UQ,2021-02-05 22:54:40.467,1,True
5,Really Good,a bit spicy but delicious,[],B0779PY9KC,B0B5KLR67D,AHGAOIZVODNHYMNCBV4DECZH42UQ,2020-05-31 14:55:10.298,0,True
1,uck,i bought this from watching a youtuber who lives in the south and says dukes is THE mayo  i was almost expecting it to be sweet (which i wouldnt have cared for either) ... but it was SALTY  and non-returnable  6.00 right in the TRASH  i find hellman's to be a bit salty and i find miracle whip TOOOO icky sweet and i love kraft  right amount of both ..  but this was horridly salty,[],B00448SAJ2,B073RMTDB3,AHGAOIZVODNHYMNCBV4DECZH42UQ,2020-05-24 13:40:19.295,3,True
3,OK  but  ...,wish there was more  PB cups  its seems to be all little plain hershey bars and whoppers  id of preferred more kitkats and PB cups  ill have to try a different place  when my bag runs out,[],B00AEIR3HG,B00AEIR3HG,AHGAOIZVODNHYMNCBV4DECZH42UQ,2020-05-01 20:32:29.532,0,True
5,OMG,i knew i shouldnt have bought these  .OMG to die for  im 62 and since im a kid  caramel was always my favorite flavor of candy  and then years later when some genius decided to do SALTED caramel .. well OMG ...  i will be ordering again for SURE !!!!!!!!  they just melt in your mouth !,[],B079TRNVHX,B079TRNVHX,AHGAOIZVODNHYMNCBV4DECZH42UQ,2020-04-29 22:51:18.323,1,True
5,yum,i love this  i just ordered 2 more  delicious  !!!!!!!!!!!!!  I got the chipolte one too  just enough heat  perfect for fries or burgers and now they dont have it anymore  GRRRRRRRRRRRRR  i was gonna order more but the garlic one is delicious too  get more in amazon !!!!!!!!!!!!,[],B06XXB6XVL,B0B5KCSRX2,AHGAOIZVODNHYMNCBV4DECZH42UQ,2020-04-25 22:44:50.799,0,True
3,ehhh they are OK,satisified my craving but i shoulda gotten haribou,[],B01E9GVFXQ,B07NTXDQRQ,AHGAOIZVODNHYMNCBV4DECZH42UQ,2020-02-10 21:49:55.127,0,True
5,OMG  soooooo good,pleasantly surprised  packed SOOOO well  i have to try the hot and spicy ones next !!!!!!  will definitely buy these again,[],B074RBBTG3,B074RBBTG3,AHGAOIZVODNHYMNCBV4DECZH42UQ,2020-02-09 23:27:01.707,1,True
5,really surprised,"so far i tried  the maple, chocolate and caramel  .. not over powering in flavor  of any of the but its good coffee  and totally not bitter  so i love it  and will probably order more in the future  .. the hazelnut is VERY flavored (the one i woulda preferred not to be)  but the box is OK",[],B00HHMPXMO,B00NXWOXAU,AHGAOIZVODNHYMNCBV4DECZH42UQ,2020-01-11 16:50:21.216,0,True
5,loved it,wasnt sure what to expect  it was good  i wish there was more of it in the package for the price though  im gonna look around for other options to order,[],B07Q3LRT9J,B07Q3LRT9J,AHGAOIZVODNHYMNCBV4DECZH42UQ,2020-01-11 16:49:05.677,0,True
3,was just ok,not what i was expecting  these are like tiny grapes  i thought they were the big  candy that has like a rubber wrapper on them  that you have to pop  and they are slippery like jello  but these are OK for a snack  more like fruit snacks  i was expecting KYOHO Grape Jelly,[],B06XSDKGGY,B06XSDKGGY,AHGAOIZVODNHYMNCBV4DECZH42UQ,2019-11-07 23:51:17.120,16,True
5,delicious,I had a small bag of this from a local store and was never able to find it again …. these are BIG bags  .. delicious popcorn but I didn't realize how big they were  I ended up giving some to friends cuz truly  a LOT Of popcorn and 2 huge boxes  but  its really good,[],B075CMMB79,B0B5G672C3,AHGAOIZVODNHYMNCBV4DECZH42UQ,2019-08-26 21:10:28.943,1,True
1,CRAZY HOTTT,i didnt realize when i bought it  that it was a  4X  noodle  i used  1 pack of sauce for 2 packs of noodles  i honestly think a dab of the sauce would be enough  i have to find another sauce to add to this for the other packages  i added a ton of cheese hoping it would cool it off but  no luck thank GOD i didnt use both sauces  ....  i like heat but WOWWWW this is crazy hot  !!!!  its not even a really good flavor  if i could i would return them  but ill just use the noodles for something else and toss the sauce  !,[],B07BN57LYT,B07BN57LYT,AHGAOIZVODNHYMNCBV4DECZH42UQ,2019-08-12 21:13:43.161,0,True
5,Really Good,but REALLY hot  .. when you cut the packet of sauce be sure none gets on your hands and if so wash it GOOD  cuz 1 hr later my eyes were burning ... but i enjoyed this with 2 fried eggs and cheese on top !!!  really good curry flavor  will buy again  i usually try different flavors  and saw this one from someone on youtube  and i love curry  so im  happy i tried it  wish it 6 in the packaging though  i usually make 2 at a time  even if it was a couple of more $$,[],B079MHCZ65,B07CQPPPVW,AHGAOIZVODNHYMNCBV4DECZH42UQ,2019-08-07 18:32:27.736,23,True
5,overall not bad,good taste a bit bland I shoulda got the assorted and there are 7 bars in each package and you get 2 packs but each bar is 2 bites  probably better that way,[],B07771XXN1,B0776ZRNRD,AHGAOIZVODNHYMNCBV4DECZH42UQ,2019-03-11 01:22:57.674,0,True
1,ughhhh,"stale  for something so expensive i was expecting something totally delicious and i was very disappointed  not to mention they are each VERY tiny .....very tiny and STALE !  they are NOT 4"" !",[],B07L34DMDN,B07L34DMDN,AHGAOIZVODNHYMNCBV4DECZH42UQ,2019-03-07 22:07:39.671,3,True
5,impressed,"its a ""bit"" dry  .. but overall its really good  not too sweet  !!  came vacuum packed  ... after reading all the bad reviews i was hesitant but glad i ordered it",[],B000LRH58W,B000LRH58W,AHGAOIZVODNHYMNCBV4DECZH42UQ,2019-02-23 20:27:33.231,0,True
5,likeit,all you need is a couple of drops,[],B072FJ47FF,B072FJ47FF,AHGAOIZVODNHYMNCBV4DECZH42UQ,2018-09-13 23:20:38.189,0,True
5,very healthy,not so tasty but if you mix with lemon and honey and you only you use 1 tblsp  and then add some cinnamon its tolerable and healthy for a daily drink great for many uses,[],B01CSX4N9K,B0BNLYWPPR,AHGAOIZVODNHYMNCBV4DECZH42UQ,2018-08-27 16:02:33.891,0,True
5,good stuff,glad i tried it .. i really like it !!  i cant to start sprinkling hahaha,[],B00ICTMA0E,B00MULFX0O,AHGAOIZVODNHYMNCBV4DECZH42UQ,2018-08-26 02:35:59.425,0,True
5,amazingly delicious,o-m-g ..sooo good  im def going to try her other nut butters for sure  !!  i saw one review said too much chia seeds  i say  add more  :)  i dont really taste cardamon though  ..  !!!!  it was very liquidy but that's to be expected  so in the fridge it goes  (says so on the jar anyway) !!!!  really good  if you like cashew !!!!!!,[],B01AR0J2NI,B072BC69FJ,AHGAOIZVODNHYMNCBV4DECZH42UQ,2018-08-16 03:33:36.153,0,True
5,good,good but kinda pricey for the size of the bag  - its expensive to try and be healthy unfortunately !!,[],B00CF2B04Q,B09KC69RSH,AHGAOIZVODNHYMNCBV4DECZH42UQ,2018-08-03 14:42:27.442,0,True
4,good but HOT and spicy,saw this on a  youtubers videos  she said its Korean girls  salsa  she always had it growing up ...  you mix them together  .. it has an interesting  taste  but one i think im gonna have to get used to  .. and i can see ill be out of the soybean paste before the hot pepper one cuz its REALLY hot  but its OK  not sure i'd order again just was curious to see how it tasted,[],B078SPMQ9D,B078SPMQ9D,AHGAOIZVODNHYMNCBV4DECZH42UQ,2018-07-29 17:07:37.519,2,True
2,not as good as i was hopoing,i only ate the black bean one so far -  wasnt terrible but i wont buy it again a bit PRICEY for 12 oz of pasta  i wish they'd put a TJ's near me  i wouldnt have to pay double for their products !!  but i would buy this again IF it was really tasty  it was a bit too PASTY for my liking  idk how the red lentil will be ill update when i make it  its impossible to try to eat healthier it dont taste good and its EXPENSIVE !,[],B07BNSGBYQ,B07BNSGBYQ,AHGAOIZVODNHYMNCBV4DECZH42UQ,2018-07-27 16:34:25.848,0,True
5,Great Value,"nice BIG bag ... love these chia seeds so healthy  i put them in salad, in my protein shakes (they get clumpy and chewy)  you can make so many things with them  !!!!  i will def buy from this company again",[],B079QSKRKQ,B079QSKRKQ,AHGAOIZVODNHYMNCBV4DECZH42UQ,2018-07-25 00:00:16.670,2,True
5,love them both,both SO amazing !!  i dont have a trader joe's near me  i depend on  Amazon for what they sell !!!,[],B073XRSF7D,B07P3WN1K9,AHGAOIZVODNHYMNCBV4DECZH42UQ,2018-06-30 23:46:24.123,0,True
4,ok,a bit fishier than expected  ugh<br /><br />UPDATE:  maybe it was just one package  cuz the others were fine  .... !!  its good afterall,[],B0734XNHYD,B07N31GHWF,AHGAOIZVODNHYMNCBV4DECZH42UQ,2018-06-30 18:05:00.874,1,True
5,AWESOME,O-M-G  ........tiny jar but OMG !!!!!!!!!!!  well worth the price  its gonna be hard not to demolish the entire jar in 2 sittings LOL  gonna try some other brands too,[],B07542XGS3,B0BR92XFK9,AHGAOIZVODNHYMNCBV4DECZH42UQ,2018-06-28 22:55:32.532,2,True
5,happy with purchase,really good !!!!!,[],B000E5GFQE,B000E5GFQE,AHGAOIZVODNHYMNCBV4DECZH42UQ,2018-06-24 02:37:15.208,0,True
5,awesome,much bigger than expected,[],B00OY89OE2,B00OY89OE2,AHGAOIZVODNHYMNCBV4DECZH42UQ,2018-06-22 18:36:55.431,0,True
1,too saltySpicy,"i love the cheese ones, the salad, the corn pottage, sugar rusk,  but these were too salty  great seller though just wanted to try diff flavors",[],B010URR7Q2,B073GCYWYY,AHGAOIZVODNHYMNCBV4DECZH42UQ,2018-06-22 18:36:07.862,0,True
1,too salty,"i love the cheese ones, the salad, the corn pottage, sugar rusk,  but these were too salty  great seller though just wanted to try diff flavors",[],B01ETR9Y06,B01N8VYRUO,AHGAOIZVODNHYMNCBV4DECZH42UQ,2018-06-22 18:35:45.320,0,True
5,AWESOME,DELICIOUS !!  fast shipper too ...  !!  thank you,[],B00CP3EEIO,B01MRKL5WK,AHGAOIZVODNHYMNCBV4DECZH42UQ,2018-06-08 20:22:17.572,0,True
5,AWESOME,DELICIOUS !!  fast shipper too ...  !!  thank you,[],B00MQ9DN5C,B073GBJGQ2,AHGAOIZVODNHYMNCBV4DECZH42UQ,2018-06-08 20:22:05.858,0,True
3,this flavor is 'ok' but i love the cheddar and sugar rusk i wont order this ...,this flavor is 'ok'  but i love the cheddar and sugar rusk  i wont order this one again but i will continue to order from this seller  fast shipping always fresh  ive ordered for many friends as gifts too everyone loves them  but  i have to try some other flavors too  so far  the cheddar is awesome im ADDICTED to them .. and the sugar rusk is nice  a little sweet and salt at the same time !!!,[],B00MQ99FIQ,B073GDTGSB,AHGAOIZVODNHYMNCBV4DECZH42UQ,2018-06-04 19:04:11.427,0,True
5,AWESOME,amazing  i knew they would be  placing 2nd order  they have the cheese ones too which are absolutely delicious too  i have to check out other flavors  these are ADDICTING better than any US cheese snack,[],B010URRBZY,B010URRBZY,AHGAOIZVODNHYMNCBV4DECZH42UQ,2018-05-25 18:35:41.338,0,True
5,AWESOME,love them  placing a 2nd order  ...  just like cheese puffs  yummmm,[],B01MSX3IGC,B01N412U2R,AHGAOIZVODNHYMNCBV4DECZH42UQ,2018-05-13 00:09:24.671,0,True
1,oh well ill try anything once,only a few tasty things  rest was not good  :(,[],B01DHYLBIK,B01DHYLBIK,AHGAOIZVODNHYMNCBV4DECZH42UQ,2018-05-09 21:15:30.788,1,True
5,awesome,my sister in california loves these and could only find them in a vending machine so i sent them to her as a gift  so i send them when i see them and then i decided to try them  BIG MISTAKE  omg they are soooo good ...what i like best is that they are not overly salty at all ... they'd be great with my garlic dip  !!!  i got it yesterday and demolished 4 bags  POOF !!,[],B010PAL4ZY,B010PAL4ZY,AHGAOIZVODNHYMNCBV4DECZH42UQ,2018-04-17 15:05:28.293,0,False
5,Love It,i got this and the hawaiin black salt (same company)  they look so pretty in my grinder together !!!!!,[],B004LKVRLG,B07VF7QDZP,AHGAOIZVODNHYMNCBV4DECZH42UQ,2018-04-16 00:30:26.266,0,True
5,love it,i got this and the himalyan pink salt (same company)  they look so pretty in my grinder together !!!!!,[],B0028G9OD8,B07THCW2MQ,AHGAOIZVODNHYMNCBV4DECZH42UQ,2018-04-16 00:29:40.958,4,True
1,ok but not great,not up to what i was hoping for and the package was destroyed  and it was open when received  i think it was just the package though,[],B00GUUBJXQ,B00GUUBJXQ,AHGAOIZVODNHYMNCBV4DECZH42UQ,2018-03-20 15:50:33.045,0,True
5,awesome,was so happy to find this here for this amazing price  .. the stores want like 5.00 for the little thing of McCormick and i use a LOT of celery seed in everything !!!,[],B00BI0WF22,B08W3FKH32,AHGAOIZVODNHYMNCBV4DECZH42UQ,2018-03-06 00:37:38.300,1,True
1,HORRIBLE,if i could give it a 0 i would .......absolutely disgusting ...........no taste  .......i'd barely call it Green Tea let alone Matcha,[],B0759HKPX2,B0759HKPX2,AHGAOIZVODNHYMNCBV4DECZH42UQ,2018-02-24 15:27:37.558,3,True
5,awesome !,absolutely DELISH !!!  this was my 2nd order !!!!!!!!!,[],B01B1A7L7M,B01B1A7L7M,AHGAOIZVODNHYMNCBV4DECZH42UQ,2018-01-25 20:17:25.099,0,True
5,DELICIOUS,"was so excited to find this  growing up we had a tree  and havent had these in years .........got it today and had to try some .. its sooo thick and goeey and whole pieces of the fruit  are easily seen  i only used a little bit  .. cuz im diabetic  but its sooo good  i ordered the white one too but i didnt taste it yet and im sure coming from the same place its just as awesome !!!!!!!!!!!<br /><br />UPDATE:  I tried the white mulberry preserve and its thick and gooey and good but it tastes like honey  .. again, only used a tiny bit but the whole pieces of fruit are in there !!!  Will definitely get the black one again and would like to try some of the other flavors from this company !",[],B0773YVS6R,B0774JPZLT,AHGAOIZVODNHYMNCBV4DECZH42UQ,2018-01-06 16:52:46.902,3,True
5,awesome  but spicy,i really love them but they are overly hot for me even with adding nearlyh 2 cups of mozzarella  cheese .........idk what makes it hot the sauce or the little packet  cuz i wouldnt use that much  ?  i really like them though and thanks for the extra gift,[],B01M3PKIOQ,B01M3PKIOQ,AHGAOIZVODNHYMNCBV4DECZH42UQ,2017-12-21 00:00:32.570,2,True
5,Not Bad At'Tall,totally NOT as bad as everyone said taste wise ........i was really expecting it to be horrible  now i just hope it works !!!!!!!!!,[],B00QFP3VSW,B009JNUSKG,AHGAOIZVODNHYMNCBV4DECZH42UQ,2017-12-09 22:26:53.425,1,True
5,Very Good,"so far i only tasted the kimchi one and the noodles are very good  im hoping the noodles in the other bags are of the same texture, etc.",[],B01N5FEKTY,B01N5FEKTY,AHGAOIZVODNHYMNCBV4DECZH42UQ,2017-12-05 15:24:11.628,0,True
2,Disappointed :(,smaller can than i expected i didnt really notice the size  and not as good as i expected either ... disappointed  its edible though  but for the price i will NOT order again,[],B0764N3PRJ,B076DWKCFT,AHGAOIZVODNHYMNCBV4DECZH42UQ,2017-12-04 23:42:52.998,0,True
5,AWESOME !!!!!!!!!,this is NOT ordinary water  i know its pricey but its soooooooooo good and refreshing !!!<br />this is like my 4th or 5th order  ..........i cant live without this water and regular bottled store water is not good to me anymore i have 3 cases sitting here of that store water,[],B005HG9ESG,B005HG9ESG,AHGAOIZVODNHYMNCBV4DECZH42UQ,2017-12-04 03:28:43.452,0,True
5,Awesome,Awesome  i love them with fried eggs on top  .. and some cucumber slices and some kimchi  !!,[],B01N6N9M2T,B084Z8VV27,AHGAOIZVODNHYMNCBV4DECZH42UQ,2017-11-21 23:25:12.753,1,True
1,yuck !,not happy .. VERYYYYYY salty and it was CAKED up in the bottle  like it was  OLD  and dried up !!!  no expiration date could be found  i was hoping for more taste  not PURE SALT  !!  to the trash it goes !,[],B0000GL6RK,B0BJ13FT7V,AHGAOIZVODNHYMNCBV4DECZH42UQ,2017-10-12 23:13:58.868,3,True
5,LOVE IT !!!!!!!,loveeeeeeeee this  i always bought the ground one when i saw it but my store doesnt carry it  and Green Mountain coffees are the way to go with Kcups  ... you cant buy those imitation ones  they are just horrible ... im sticking to name brands  even though a bit more pricey  worth every drop  i tried some other variety pack of smart sips  i think it was called  they went in the trash  idk what was in them but it wasnt coffee i can assure you !!  Green Mountain or Gevalia or Starbuck brands are coffee !!,[],B006N3I5N2,B007WDNK5A,AHGAOIZVODNHYMNCBV4DECZH42UQ,2017-08-12 14:25:34.715,3,True
1,GROSS !!,gross !!! dont bother  !!!!  idk what this tastes like  its surely not coffee  ill NEVER purchase Smart Sips again  ........and i have a brand new machine so its surely not that .. and i used 3 different cups with 3 diff amounts of water  GROSS GROSS GROSS !!!,[],B010EOQGCC,B09X6WM1K2,AHGAOIZVODNHYMNCBV4DECZH42UQ,2017-08-07 20:17:53.942,0,True
5,One of my favorite herbs  !!!!,"ive been looking for dried mint everywhere in my local stores .. nobody has it  i love this stuff especially on lamb chops  !!!  and its sooo fresh and so aromatic !!  I can get fresh mint but i needed this for recipes, etc.",[],B016SIMYCY,B016SIMYCY,AHGAOIZVODNHYMNCBV4DECZH42UQ,2017-07-22 23:52:16.498,2,True
5,really good,better than i expected !<br /><br />update:  just ordered my 2nd order ....  i really enjoyed these but i cant have them all the time  but i thought i'd treat myself<br />id love some really FRESH mochi  like homemade with mango but that's not happening when i saw the recipe !,[],B003WC5WQA,B003WC5WQA,AHGAOIZVODNHYMNCBV4DECZH42UQ,2017-06-10 17:29:37.919,0,True
1,Poor quality,Most came broken and were stale and tasteless.  Will not purchase again.,[],B08NFC5S6S,B0B88298DH,AF5Z2RWMKZOTVIXDTOTYJKVJ7G2A,2022-03-28 02:33:31.240,0,True
3,Not my favorite but a very cute tin if you were gifting it.,"It was somewhat dry and grainy in taste and texture which was a disappointment.  The tin, however, is adorable and I did purchase this as much for the tin as the candy inside.  I will use the tin for gifting but replace the vanilla fudge with a different treat.",[],B004DE7ALG,B0BWYWMKF4,AF5Z2RWMKZOTVIXDTOTYJKVJ7G2A,2021-04-10 02:10:08.281,0,True
5,As good if not better than homemade!,I purchased two different brands of vanilla fudge and this one came out on top hands down!  With a touch of sea salt it makes it perfect and the consistency of a soft caramel.  I am coming back to order another!,[],B079TRNVHX,B079TRNVHX,AF5Z2RWMKZOTVIXDTOTYJKVJ7G2A,2021-04-10 02:06:22.112,0,True
5,Best quality chocolate ever!,These small one inch squares of chocolate melt in your mouth!  Each piece has a picture of a different breed of cat and they identify which one on the back. I have purchased twice because they were such a hit both with me and my grandchildren.  I can recommend 100% to anyone that this is a chocolate worth every penny!,"[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81taKGAwZVL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81taKGAwZVL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81taKGAwZVL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B085G5ZGSJ,B06XTNHHB2,AF5Z2RWMKZOTVIXDTOTYJKVJ7G2A,2021-04-10 02:04:11.485,2,True
5,Best liners for Halloween,So colorful and we'll made.  The toothpick decorations were a perfect added bonus!,[],B07YGNBZBC,B07YGNBZBC,AF5Z2RWMKZOTVIXDTOTYJKVJ7G2A,2020-10-20 04:32:36.975,0,True
1,Tampered product,Received item with security seal broken.  Unsafe to consume and no refund.,"[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71oi9s8sJpL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71oi9s8sJpL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71oi9s8sJpL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B079TRNVHX,B079TRNVHX,AGAJIGBX3UA7OEFS3XA42FR5SGWA,2020-09-27 11:56:30.835,0,True
5,Yay!!! Great buy!!!,"This little tree made me smile when I pulled it out of its very well packed box.  Cuter than the photo, comes with the fisherman and reasonably priced.  My purchase was personal but I could see this as a great gift.",[],B0791LJ67F,B07CQBHT7Y,AGAJIGBX3UA7OEFS3XA42FR5SGWA,2019-02-07 02:33:36.596,0,True
1,Way too sweet!,"Too sweet, hurting teeth, have to throw away.",[],B079TRNVHX,B079TRNVHX,AGOVW6NFUETMVWLUT4YFJGTSBH3Q,2022-12-06 21:13:16.886,0,False
1,Fake fruit flavor,Fake fruit flavor and doesn’t taste good,[],B01FUI25OU,B01FUI25OU,AGOVW6NFUETMVWLUT4YFJGTSBH3Q,2020-08-25 01:40:00.981,0,True
2,Much smaller than picture,"Very small for the price, too soft, flavor is just ok, I will not buy again very disappointed",[],B079TRNVHX,B079TRNVHX,AGKFRGCO2BTM7LC547CN6CAJOZNQ,2020-11-02 14:00:46.726,0,True
5,Love it,I got the sea salt carmels and they are tasty. You definitely taste the salt and they are not too chewy like a taffy. They do not get stuck in my teeth which is a plus.,[],B079TRNVHX,B079TRNVHX,AEDJZTFJDNOW6JDLMBZNK2QBN3GQ,2019-09-25 17:32:03.189,0,False
4,Blue mouth but sooooooo good,Absolutely delicious but turns your mouth BRIGHT BLUE,[],B01N4MC27C,B072K3Q7FK,AGUMKAETPKF5G37FKT6CXLBRPOAA,2019-12-25 02:56:47.607,0,True
5,Loved them so much I subscribed,These are absolutely delicious. Every now and the. You’ll get a bite of sea salt and it compliments the caramel so well. Loved them so much I subscribed.,[],B079TRNVHX,B079TRNVHX,AGUMKAETPKF5G37FKT6CXLBRPOAA,2019-12-25 02:55:43.281,0,True
5,Lots of different flavors,Some of the k-cup Coffee is a little week. I like stronger coffee. The flavors were really good. You get a lot of different kinds.,[],B00K2RY4FI,B0C8PYF3DS,AE7Y5RLYIKHOZB5NKKOEKYG2SPSQ,2022-12-26 19:57:15.837,1,True
5,Beautiful gift,The tea came in a beautiful box and it is a really nice looking gift. Just make sure the person receiving  this has a clear teapot to see them in.,[],B07DN435KY,B07DN435KY,AE7Y5RLYIKHOZB5NKKOEKYG2SPSQ,2022-11-14 14:27:41.611,0,True
5,Very Fresh,These cookies were very fresh. If you like there cookies buy this big box.,[],B00XM5KSV6,B0813SV1KJ,AE7Y5RLYIKHOZB5NKKOEKYG2SPSQ,2022-11-14 14:16:55.025,0,True
5,Husband loves Black Licorice,These were a bit strong.  They lasted a long time because he could not eat a lot of them at one time. Which might be a good thing. The vanilla ones where gone in 3 days.,[],B079V154JV,B079V154JV,AE7Y5RLYIKHOZB5NKKOEKYG2SPSQ,2022-06-21 23:45:36.594,0,True
5,Husband loves these,These are so soft and chewy and vanilla tasting. You need to try these. We will be buying again and again.,[],B079TSJ1TF,B079TSJ1TF,AE7Y5RLYIKHOZB5NKKOEKYG2SPSQ,2022-06-21 23:36:45.321,0,True
5,Very good,"This Brown Sugar Bacon Beef Jerky was a big hit in our household. Husband, daughter and the 3 dogs all wanted it. It was gone in less than 5 minutes. I did not ever get a tiny piece.",[],B00I5OMFWO,B00I5OMFWO,AE7Y5RLYIKHOZB5NKKOEKYG2SPSQ,2022-06-21 23:22:09.234,0,True
5,Great gift. They both loved these.,My Husband would like these caramels to come on a weekly delivery. My best friend thought these were really delicious. Would love to get these as a gift again. She is gluten free so this was a great gift for her.,[],B079TRNVHX,B079TRNVHX,AE7Y5RLYIKHOZB5NKKOEKYG2SPSQ,2022-06-21 23:18:24.867,0,True
5,Wonderful gift for my nephew. He loved them.,My nephew is always happy to get these it is his favor it candy.,[],B07N9LFVDG,B00LZ3G33E,AE7Y5RLYIKHOZB5NKKOEKYG2SPSQ,2022-06-21 23:14:25.994,0,True
5,Perfect coffee,"Smells and taste like chocolate covered cherries. Gets me out of bed in the morning, I look forward to having a cup of this coffee.",[],B01647YEMM,B01647YEMM,AE7Y5RLYIKHOZB5NKKOEKYG2SPSQ,2022-06-16 23:54:48.234,0,True
5,Best Decaf coffee I have ever had.,This is smooth coffee.,[],B00ZE1PCMG,B00ZE1PCMG,AE7Y5RLYIKHOZB5NKKOEKYG2SPSQ,2022-06-16 23:51:29.318,0,True
5,Made a great gift,We bought this as a gift. My brother really enjoyed all the old time candy he has not seen these in years. I would recommend this candy to any old time candy lover.,[],B08CY9DFKG,B08CY9DFKG,AE7Y5RLYIKHOZB5NKKOEKYG2SPSQ,2021-08-28 23:12:17.365,0,True
5,Delicious!,"these were very fresh, and quiet tasty. It was hard not to eat them in a day. These were delicious.  Made a great gift from my husband.",[],B07W6TR96W,B0C5M5N6ML,AE7Y5RLYIKHOZB5NKKOEKYG2SPSQ,2021-06-13 20:33:42.124,0,True
5,Loved by all,These came and were very fresh and everyone in the house ate them. Did not even last a day. they were very good.,[],B085446832,B085446832,AE7Y5RLYIKHOZB5NKKOEKYG2SPSQ,2021-06-13 20:30:18.940,0,True
5,Yummy,Will be buying these again. Yummy,[],B07RFHZYHY,B07RFHZYHY,AE7Y5RLYIKHOZB5NKKOEKYG2SPSQ,2020-12-15 15:32:08.189,0,True
5,Yummy,This is so delicious. Will be buying again and again.,[],B00COIVZY6,B07RWMPM25,AE7Y5RLYIKHOZB5NKKOEKYG2SPSQ,2020-12-15 14:32:33.040,0,True
5,Smells and,Bought this for a gift. The women really liked it. It was very pretty.,[],B01J82AGTU,B01J82AGTU,AE7Y5RLYIKHOZB5NKKOEKYG2SPSQ,2020-12-15 14:26:48.579,0,True
4,To much of a good thing,"The Dark chocolate was good, but it was too much dark chocolate. It took several weeks to eat it<br /><br />.",[],B082YTJBR8,B082YTJBR8,AE7Y5RLYIKHOZB5NKKOEKYG2SPSQ,2020-11-09 03:18:53.173,0,True
5,M&m’s always a favorite,The Halloween candy was a big success. It was all gone by the end of the night.,[],B084YD1PQN,B084YD1PQN,AE7Y5RLYIKHOZB5NKKOEKYG2SPSQ,2020-11-09 03:15:50.917,0,True
5,Absolutely Delicious,Absolutely Delicious,[],B079TRNVHX,B079TRNVHX,AFN4CBF7K45NM7AC4OKGZ2Z2E56Q,2022-12-20 14:57:19.302,0,True
4,Sooo sweet,They were amazing and so fresh with just the right amount of salt.,[],B079TRNVHX,B079TRNVHX,AEEPQNBGOQFIIR36NAUCIFL5F3MQ,2022-05-12 21:17:44.716,0,True
5,Taste,Taste just like Red Robin.  I love their salt,[],B01FUI3KUS,B09PZWK299,AEEPQNBGOQFIIR36NAUCIFL5F3MQ,2022-04-18 13:19:38.737,0,True
5,Great,Much bigger than i thought they were,[],B0741CMTGG,B0BXCDDT6B,AEEPQNBGOQFIIR36NAUCIFL5F3MQ,2022-04-18 13:17:34.809,0,True
5,Great,Great it melts wonderfully and taste alot better than Almond bark,[],B06XWCVBNW,B06XWCVBNW,AEEPQNBGOQFIIR36NAUCIFL5F3MQ,2022-04-18 13:14:36.030,1,True
5,Yummy,This is da bomb!,[],B007Y6P6TI,B0BQV4JC9X,AEEPQNBGOQFIIR36NAUCIFL5F3MQ,2021-08-26 19:06:46.903,0,True
5,Yummy,This stuff is da bomb!,[],B07JJZ5W9G,B07JJZ5W9G,AEEPQNBGOQFIIR36NAUCIFL5F3MQ,2021-08-26 19:06:00.163,0,True
5,Very flavorful,This salsa is slightly sweet  but also very fresh and flavorful.  Great taste contrast with salty chips,[],B00AU4BMHQ,B0881BYD1G,AGVWGLLS7SG3ZQTICDD7K6EAPRMQ,2023-01-29 08:00:15.482,0,True
5,Great flavor,Wonderful buttery flavor,[],B079TRNVHX,B079TRNVHX,AGVWGLLS7SG3ZQTICDD7K6EAPRMQ,2021-06-08 02:14:44.397,0,True
5,Fresh and arrived promptly,Nice to be able to have a lot of this particular flavor.,[],B004J49Z3G,B0B5FCW9NB,AGVWGLLS7SG3ZQTICDD7K6EAPRMQ,2019-07-14 23:49:55.047,0,True
